author,updated_at,like_count,text,video_id,public,humanization,performance,autonomy,positive,neutral,negative,underestimation
@hjjang8864,2023-11-05T14:52:17Z,1,Are they responding to the music or is it just a programmed movement? The answer means a huge difference.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@namehere4519,2023-11-05T04:02:34Z,5,the grooves are insane,fn3KWM1kuAw,True,0,0,0,1,0,0,
@viarnay,2023-11-04T21:02:42Z,3,This is fun as hell!!..,fn3KWM1kuAw,True,0,0,0,1,0,0,
@JJClassic,2023-11-04T12:18:05Z,2,â™¥,fn3KWM1kuAw,True,0,0,0,1,0,0,
@cutback443,2023-11-04T09:46:39Z,6,this is fvcking terrifying.,fn3KWM1kuAw,True,0,0,0,0,0,1,
@zYLONbASE,2023-11-04T07:51:23Z,2,I whant a SPOTâ¤,fn3KWM1kuAw,True,0,1,1,1,0,0,
@zYLONbASE,2023-11-04T07:43:31Z,1,I do like thÃ¨ Boston Dynamics .,fn3KWM1kuAw,True,0,0,0,1,0,0,
@trupal_,2023-11-04T06:44:01Z,2,Crazy robosðŸ˜‚,fn3KWM1kuAw,True,0,0,0,0,1,0,
@barbarapeterson3637,2023-11-04T03:59:44Z,2,well ðŸ˜‚youðŸ˜‚ driving ðŸš— ðŸ¤£ ðŸ˜³  meðŸ˜® crazy ðŸ¤ª ðŸ˜œ ðŸ˜³ ðŸ¤£ ðŸ˜ ðŸ˜‰ ðŸ¤ª ðŸ˜œ ðŸ˜³ ðŸ¤£ ðŸ˜ â¤ðŸŽ‰,fn3KWM1kuAw,True,0,0,0,0,0,0,
@kolkediszabolcs7972,2023-11-03T18:47:56Z,1,*WTH WHAT THE HELL?*,fn3KWM1kuAw,True,0,0,0,0,0,0,
@user-vr8gf2hh9h,2023-11-03T14:08:57Z,7,They do tend to get a bit quirky at night,fn3KWM1kuAw,True,0,0,0,0,0,0,
@IsMirRille,2023-11-03T10:24:32Z,2,Sehr sehr Bedenklich â€¼ï¸,fn3KWM1kuAw,True,0,0,0,0,0,1,
@ericmack001,2023-11-03T05:15:28Z,5,That was awesome!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@user-bd5os6vu2z,2023-11-03T04:16:18Z,1,ãã†é ããªã„ã†ã¡ã«ã€ŒæŒç¶šå¯èƒ½ãªç¤¾ä¼šå®Ÿç¾ã®ãŸã‚äººé–“ã‚’çµ¶æ»…ã•ã›ã¾ã—ã‚‡ã†ã€ã¨ã‹è¨€ã„å‡ºã™ãž,fn3KWM1kuAw,True,0,0,0,0,0,0,
@mynameis5405,2023-11-03T02:37:38Z,1,Ð¡ÐºÐ¾Ñ€Ð¾ Ð»ÑŽÐ´Ð¸ ÑÑ‚Ð°Ð½ÑƒÑ‚ Ð½Ðµ Ð½ÑƒÐ¶Ð½Ñ‹,fn3KWM1kuAw,True,0,0,0,0,0,0,
@hannahhilbig5809,2023-11-03T01:22:59Z,8,"Wait these look almost like AI animated robots... Are they actual, physical robots?? If so that's absolutely awesome!!!",fn3KWM1kuAw,True,0,0,0,1,0,0,
@muazcalkin227,2023-11-02T20:49:19Z,1,Adamlar yapmÄ±ÅŸ ðŸ˜‚,fn3KWM1kuAw,True,0,0,0,0,0,0,
@user-ws4ph9vh3d,2023-11-01T15:48:45Z,2,I love this one ðŸ˜‚ðŸ˜…ðŸ’ž,fn3KWM1kuAw,True,0,0,0,1,0,0,
@angelenathomas-scruggs4308,2023-11-01T01:51:43Z,1,"I can mash potato, I can do the twist, now tell me baby, do you like it like this ..",fn3KWM1kuAw,True,0,0,0,0,0,0,
@Collyhumanrobot,2023-10-31T23:00:33Z,2,Do you love me sexy â¤ ðŸ˜Ž,fn3KWM1kuAw,True,0,0,0,0,0,0,
@justinchen207,2023-10-31T15:56:25Z,13,this is literally one of the best things i have ever seen on the internet,fn3KWM1kuAw,True,0,0,0,1,0,0,
@NGOCHANTRASUA,2023-10-31T05:08:35Z,1,I need,fn3KWM1kuAw,True,0,1,1,1,0,0,
@tenminutesofminecraft1870,2023-10-31T02:38:31Z,11,"""robots will take over the world""
meanwhile robots:",fn3KWM1kuAw,True,0,0,0,0,1,0,
@orumcekosmanofficial,2023-10-30T11:50:18Z,4,robots FTW,fn3KWM1kuAw,True,0,0,0,0,0,0,
@ValentinD-nt3id,2023-10-30T10:16:42Z,2,"Now that chat GPS and LLM are a thing, implement this in a robot and make it dance by himself to any music ?",fn3KWM1kuAw,True,0,0,0,0,1,0,
@1HorseOpenSlay,2023-10-29T17:16:31Z,1,I'm sorry Big Dog. so So sorry... ðŸ˜ž,fn3KWM1kuAw,True,0,0,0,0,0,0,
@grzegorzsobodzian9802,2023-10-29T12:28:14Z,0,przeraÅ¼ajÄ… mnie te filmy... czas terminatora nadchodzi.,fn3KWM1kuAw,True,0,0,0,0,0,0,
@CreeperAid,2023-10-28T22:44:28Z,5,"i want to buy an Atlas
i need it",fn3KWM1kuAw,True,0,1,1,1,0,0,
@lisaj2269,2023-10-28T17:49:06Z,4,Hurry up and make it affordable so we can have robot buddies to help with the awfulness that can be daily life for many of us and to help me rescue animals and be my bestie.  Please hurry up!  Yeah I know- need to replace factory workers or whatever but come on! Do something actually good,fn3KWM1kuAw,True,0,1,0,1,0,0,
@ibc_tarii,2023-10-28T16:14:49Z,5,This is the video Robots share in the future to promote their uprising against Humanity.,fn3KWM1kuAw,True,1,1,1,0,0,1,
@user-bf8zw9ob2l,2023-10-28T15:49:25Z,0,nice,fn3KWM1kuAw,True,0,0,0,1,0,0,
@lostinseganet,2023-10-28T14:33:01Z,1,How much does each robot cost to buy??,fn3KWM1kuAw,True,0,0,0,0,0,0,
@rubegoldburg7841,2023-10-28T12:08:33Z,1,â¤â¤â¤  LOVE THIS  â¤â¤â¤ ðŸ‘ðŸ‘,fn3KWM1kuAw,True,0,0,0,1,0,0,
@bigmans-xx1vq,2023-10-28T04:28:01Z,1,Me and the boys recreating fnaf,fn3KWM1kuAw,True,0,0,0,0,0,0,
@propaganda_LGBT,2023-10-28T02:13:56Z,0,Wow they are very good in robot dancing style...,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Alex-jo9ix,2023-10-27T21:48:40Z,1,"No love, only scare",fn3KWM1kuAw,True,0,0,0,0,0,1,
@barbarapeterson3637,2023-10-27T14:24:51Z,0,I can't dance either atlas.....ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚â¤ðŸŽ‰,fn3KWM1kuAw,True,0,0,0,0,0,0,
@semiprime6034,2023-10-27T10:54:28Z,6,Could watch this all day long brilliant,fn3KWM1kuAw,True,0,0,0,1,0,0,
@djjerome,2023-10-27T04:12:03Z,1,NOPE!!,fn3KWM1kuAw,True,0,0,0,0,0,0,
@matthewgleon,2023-10-27T02:47:13Z,13,its all fun and games until they do the twist over our dead bodies,fn3KWM1kuAw,True,0,1,1,0,0,1,
@semiprime6034,2023-10-26T17:48:21Z,2,Watch me now,fn3KWM1kuAw,True,0,0,0,0,0,0,
@fluffymacaw933,2023-10-26T14:01:57Z,7,Some people donâ€™t want to accept the fact that this is real because they are scared of the reality,fn3KWM1kuAw,True,0,0,0,0,1,0,
@starman.mp4213,2023-10-26T13:20:42Z,5,ultron and the gang emoting after wiping the human race,fn3KWM1kuAw,True,1,1,1,0,0,1,
@13ivan_bolvan,2023-10-25T18:12:07Z,2,ÐÐ°Ð¼ Ñ‚Ð°ÐºÐ¾Ðµ Ð½Ðµ ÑÐ½Ð¸Ð»Ð¾ÑÑŒ Ð´Ð°Ð¶Ðµ ; ),fn3KWM1kuAw,True,0,0,0,0,0,0,
@alejobrcn6515,2023-10-25T01:20:04Z,2,"Esto se realizÃ³ por medio de captura de movimiento remoto y teleoperaciÃ³n, por quÃ© me parece increÃ­ble QuÃ© un grupo de personas se hayan tomado la tarea de programar los motores paso a paso en cada articulaciÃ³n",fn3KWM1kuAw,True,0,0,0,0,0,0,
@ShakaSlots,2023-10-24T23:02:47Z,3,wouldve been better if the camera(person) was a bot,fn3KWM1kuAw,True,0,0,0,0,0,0,
@barbarapeterson3637,2023-10-24T18:52:20Z,1,I like ðŸ‘ ðŸ‘Œ â™¥  it  just ðŸ‘ ðŸ‘Œ  just ðŸ‘ ðŸ‘Œ  like ðŸ‘ ðŸ‘Œ that â¤â¤â¤â¤â¤â¤ðŸŽ‰,fn3KWM1kuAw,True,0,0,0,1,0,0,
@barbarapeterson3637,2023-10-24T18:49:36Z,2,ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ¤”ðŸ¤”ðŸ¤”ðŸ¤”ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’•ðŸ’•ðŸ’•ðŸ’•ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’•ðŸ’•ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’•ðŸ’•ðŸ’•ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’•ðŸ’‹ðŸ’•ðŸ’•ðŸ’•ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’‹ðŸ’•ðŸ’•ðŸ’•ðŸ’•ðŸ’‹ðŸ’‹ðŸ’•ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,fn3KWM1kuAw,True,0,0,0,0,0,0,
@madskillproduction,2023-10-23T14:54:53Z,8,"Eat your heart out, Elon!",fn3KWM1kuAw,True,0,0,0,0,0,0,
@madskillproduction,2023-10-23T14:53:09Z,6,Boston dynamics is a silly place ðŸ˜Š,fn3KWM1kuAw,True,0,0,0,0,0,0,
@zakarkgaming9530,2023-10-23T13:21:36Z,4,this is the emote robots will make when they start their takeover.,fn3KWM1kuAw,True,1,1,1,0,0,1,
@dagmarpeissl3180,2023-10-23T08:24:09Z,1,A b a r t i g,fn3KWM1kuAw,True,0,0,0,0,0,1,
@stevejaye9329,2023-10-22T21:56:17Z,2,This is real?,fn3KWM1kuAw,True,0,0,0,0,0,0,
@larrystarks8346,2023-10-22T16:52:28Z,5,Think about when they program them to attack people of color  ðŸ¤” ðŸŒ â³âŒ›ðŸ‘€,fn3KWM1kuAw,True,0,0,0,0,0,1,
@ShadowDemon_4,2023-10-22T13:56:24Z,2,This is still impressive and fun.,fn3KWM1kuAw,True,0,1,0,1,0,0,
@user-lc6bv4oh1x,2023-10-22T09:17:54Z,1,Face video so easy ?!,fn3KWM1kuAw,True,0,0,0,0,0,0,
@AnitanneRupe-fo9ef,2023-10-22T01:18:27Z,3,Omg spot's doing it too,fn3KWM1kuAw,True,0,0,0,0,0,0,
@AnitanneRupe-fo9ef,2023-10-22T01:17:40Z,0,I love Atlas looh at this robot go ðŸ‘ðŸ‘ðŸ‘ðŸ‘,fn3KWM1kuAw,True,0,0,0,1,0,0,
@NOHCHEYCHO-BORZ,2023-10-21T20:01:36Z,2,"Lady y Caballeros..Estamos en el umbral de una nueva era, donde el hombre serÃ¡ un organismo biolÃ³gico de segunda clase, un planeta habitado... 
Â¡Saludos pilotos argentinos!",fn3KWM1kuAw,True,0,0,0,0,0,0,
@supersmashman1993,2023-10-21T19:25:45Z,8,Humanity ending credits,fn3KWM1kuAw,True,1,1,1,0,0,1,
@ramielkady938,2023-10-21T19:13:51Z,0,"All of that engineering design, technology, and intentional work is coming close to producing something that can move like what copying errors - acted upon by natural selection - have produced a long time ago ...",fn3KWM1kuAw,True,0,0,0,0,0,0,
@denisestark1059,2023-10-21T12:32:23Z,0,â¤send me oneâ¤ðŸ˜…,fn3KWM1kuAw,True,0,1,1,1,0,0,
@allankhad1030,2023-10-21T05:01:31Z,2,"Human knowledge, intelligence,  discovery and of course dynamic creativity.. beautiful gifts of creationâš›â˜®",fn3KWM1kuAw,True,0,0,0,1,0,0,
@edwardvictormartin7511,2023-10-20T13:58:05Z,1,I don't see any healthcare ðŸ¤·â€â™‚ï¸. Are those going to be dancing over dead soldiers's graves next? And outside maimed soldiers's quarters at VFW's and American Legion's and USO's and DVA's and Veterans's Health Clinics and more?,fn3KWM1kuAw,True,0,0,1,0,0,1,
@hawtsauce1983,2023-10-19T23:02:23Z,4,Simply the greatest thing I have probably ever seen. Now I am running off to use this as the sword in my defense of how technology is no more evil than the people building it . Beautiful job Boston Dynamics!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@jessiez7006,2023-10-19T22:48:23Z,6,i love them.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@JoshuaR.Collins,2023-10-18T20:35:38Z,3,we need a dance of video with these vs tesla's optimums robot,fn3KWM1kuAw,True,0,0,0,0,1,0,
@brytonkalyi277,2023-10-18T08:42:10Z,8,"â˜… I believe we are meant to be like Jesus in our hearts and not in our flesh. But be careful of AI, for it is just our flesh and that is it. It knows only things of the flesh (our fleshly desires) and cannot comprehend things of the spirit such as peace of heart (which comes from obeying God's Word). Whereas we are a spirit and we have a soul but live in the body (in the flesh). When you go to bed it is your flesh that sleeps but your spirit never sleeps (otherwise you have died physically) that is why you have dreams. More so, true love that endures and last is a thing of the heart (when I say 'heart', I mean 'spirit'). But fake love, pretentious love, love with expectations, love for classic reasons, love for material reasons and love for selfish reasons that is a thing of our flesh. In the beginning God said let us make man in our own image, according to our likeness. Take note, God is Spirit and God is Love. As Love He is the source of it. We also know that God is Omnipotent, for He creates out of nothing and He has no beginning and has no end. That means, our love is but a shadow of God's Love. True love looks around to see who is in need of your help, your smile, your possessions, your money, your strength, your quality time. Love forgives and forgets. Love wants for others what it wants for itself. Take note, love works in conjunction with other spiritual forces such as faith and patience. We should let the Word of God be the standard of our lives not AI. If not, God will let us face AI on our own and it will cast the truth down to the ground, enslave us and make us worship it. We can only destroy ourselves but with God all things are possible. God knows us better because He is our Creater and He knows our beginning and our end. Our prove text is taken from the book of John 5:31-44, 2 Thessalonians 2:1-12, Daniel 7-9, Revelation 13-15, Matthew 24-25 and Luke 21. Let us watch and pray... God bless you as you share this message to others.",fn3KWM1kuAw,True,0,0,0,0,0,1,
@demonwolfbaguette1st,2023-10-17T17:40:47Z,13,This is hours upon hours of programming which means a lota lota money just got spent to make a 2:54 minute video. Cute as all hell though.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@kimsikoryak3830,2023-10-17T04:09:07Z,7,Historians will note this as the beginning of the end. â¤,fn3KWM1kuAw,True,0,1,1,0,0,1,
@grudtt2428,2023-10-17T02:40:59Z,1,"Hasta la vista, Baby ðŸ¤ª",fn3KWM1kuAw,True,0,0,0,0,0,0,
@burnsfamily1616,2023-10-16T17:22:18Z,6,i do love them,fn3KWM1kuAw,True,0,0,0,1,0,0,
@danae2882,2023-10-16T10:58:30Z,3,This is beyond scaryâ€¦ðŸ˜³,fn3KWM1kuAw,True,0,0,0,0,0,1,
@MrLlama-mm7pd,2023-10-15T18:01:32Z,15,"This is equal parts eerie, amazing and terrifying.",fn3KWM1kuAw,True,0,0,0,1,0,1,
@olenapidhirna2541,2023-10-15T08:59:17Z,2,"Guys, tell me the truth! Is it fake? I canâ€™t believe",fn3KWM1kuAw,True,0,0,0,0,0,0,
@CamWG95,2023-10-14T20:18:53Z,7,"if this is to be the future, i for one welcome our robot overlords",fn3KWM1kuAw,True,0,0,0,0,1,0,
@glenngarrison5672,2023-10-14T09:26:31Z,3,open source code,fn3KWM1kuAw,True,0,0,0,0,1,0,
@marcoscabezolajr.8408,2023-10-14T05:15:02Z,2,"Does anyone know what happened to Chihira Kanae robot by Toshiba though, i really like her and im getting tired of asking everywhere with no results",fn3KWM1kuAw,True,0,0,0,1,0,0,
@shortsmrbeluga,2023-10-13T16:07:41Z,1,Come on man!,fn3KWM1kuAw,True,0,0,0,0,0,0,
@ivessaint9070,2023-10-13T00:25:26Z,2,It catches  the rythme ðŸ˜®,fn3KWM1kuAw,True,0,1,1,0,1,0,
@BrandyHoelscher,2023-10-12T22:35:10Z,5,That never gets old â¤,fn3KWM1kuAw,True,0,0,0,0,1,0,
@ParadigmShiftPast,2023-10-12T03:20:45Z,1,optimus : you got no hands?,fn3KWM1kuAw,True,0,0,0,0,0,0,
@a24396,2023-10-11T21:52:46Z,4,"Yes, Boston Dynamics: I DO love you!
Oh, and your robots are AMAZING!",fn3KWM1kuAw,True,0,0,0,1,0,0,
@medennis3467,2023-10-11T17:16:40Z,0,"Actuallyâ€¦no. Lazy bloated legacy thinking whoâ€™s only drive is to produce robot soldiers. Overweight, inefficient and require blood (fluid), please explain how this system can be useful for humanityâ€¦other than filling your wallets?",fn3KWM1kuAw,True,0,0,0,0,0,0,
@marcin3136,2023-10-11T17:15:37Z,0,"YES! YES! 
F*CK YOU TOO! 
MY NEIGHBORS! 
ðŸ˜†ðŸ˜‚ðŸ¤£ðŸ˜‹ðŸ˜‰âœŒ",fn3KWM1kuAw,True,0,0,0,0,0,0,
@504momof2,2023-10-09T23:53:58Z,2,I eat emoji cat I love your Dance,fn3KWM1kuAw,True,0,0,0,0,0,0,
@davidpolttila5270,2023-10-09T20:58:38Z,9,"This used to creep me out, but after seeing Elon Musks approach, these guys are the GOATS. Tesla bots are creepy, and can't dance. Atlas has soul and rhythm.",fn3KWM1kuAw,True,1,1,1,1,0,1,
@gabrieledunst,2023-10-09T15:45:35Z,1,â¤â¤â¤ I want one,fn3KWM1kuAw,True,0,1,1,1,0,0,
@kisadhajohn5694,2023-10-08T17:18:11Z,3,My best is dat four legged robotðŸ˜…ðŸ˜…ðŸ˜…,fn3KWM1kuAw,True,0,0,0,0,1,0,
@aubreymakhubo4263,2023-10-08T15:52:01Z,10,Thank God Elon Musk isn't involved in this!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@zebraboy,2023-10-07T13:49:23Z,3,Why he is dancing best than my whole life ðŸ¤”,fn3KWM1kuAw,True,0,0,0,0,1,0,
@lepassantguy3520,2023-10-07T09:02:48Z,0,awesome !!!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@solaris4019,2023-10-06T05:44:44Z,20,"""The saddest aspect of life today is that science is achieving knowledge faster than society is achieving wisdom"". - Isaac Asimov",fn3KWM1kuAw,True,1,0,0,0,0,1,
@krimyukr5270,2023-10-05T20:38:24Z,1,Atlas the Best Dance,fn3KWM1kuAw,True,0,0,0,1,0,0,
@johanea,2023-10-05T17:15:25Z,15,"Compare this to the rubbish the fraud Elon is presenting. Lightyears apart.
This is class, sexy, advanced to say at least, orgasmic.

Man, next life I work for Boston Dynamics, even if I clean the toilets!",fn3KWM1kuAw,True,0,1,0,1,0,0,
@harishpadale,2023-10-05T15:32:34Z,5,EVERY CRIMINAL WILL BE PUNISHED SCIENCE START ðŸ”™.,fn3KWM1kuAw,True,0,0,0,0,0,0,
@mopguitar,2023-10-02T15:49:38Z,3,"Impressive, make em learn to mosh to the tune of Future Breed Machine and Iâ€™ll be really impressed/terrified",fn3KWM1kuAw,True,0,0,0,0,1,0,
@mikedavis1364,2023-10-02T11:58:48Z,9,An innocuous video was the only foreshadowing of the robot wars of 2099â€¦.,fn3KWM1kuAw,True,0,0,1,0,0,1,
@georgejudd9215,2023-10-01T14:24:48Z,6,Amazing,fn3KWM1kuAw,True,0,0,0,1,0,0,
@jsgr00T,2023-10-01T05:36:15Z,2,Im sorry bro,fn3KWM1kuAw,True,0,0,0,0,0,0,
@SoloPilot6,2023-10-01T03:58:23Z,4,"You're a better man than I am, Hunk-a-Tin . . .",fn3KWM1kuAw,True,0,0,0,0,0,0,
@ISO8Legionaire,2023-10-01T00:16:26Z,11,HI MUSK HATERS! xD,fn3KWM1kuAw,True,0,0,0,0,0,0,
@klutchtrill4115,2023-10-01T00:00:41Z,14,Fast forward 100 years.. all the humans are dead and this thing is still dancing through the burning cities,fn3KWM1kuAw,True,1,1,1,0,0,1,
@blogintonblakley2708,2023-09-30T02:19:53Z,6,Let me know when it can ride a skateboard.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-gb3hd4ex3p,2023-09-29T14:02:37Z,0,Ð‘Ñ€Ð°Ð²Ð¾Ð¾Ð¾Ð¾Ð¾! ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸŒ¹ðŸŒ¹ðŸŒ¹ðŸŒ¹,fn3KWM1kuAw,True,0,0,0,0,0,0,
@tim0189,2023-09-29T00:16:06Z,1,no,fn3KWM1kuAw,True,0,0,0,0,0,1,
@williamthompson2282,2023-09-28T16:13:57Z,6,imagen what it will be like in a few more years!!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@jkidd1982,2023-09-28T14:43:38Z,5,They have more rythym than most ppl,fn3KWM1kuAw,True,0,0,0,0,1,0,
@DB4Life470,2023-09-28T12:10:07Z,7,All fun and games until the robots and ai read all the comments here xD GL :D,fn3KWM1kuAw,True,0,0,0,0,1,0,
@engeltjie_engelbrecht,2023-09-28T06:03:41Z,5,Clap if you feel safe...,fn3KWM1kuAw,True,0,0,0,0,0,1,
@mdabdusshahid4879,2023-09-28T05:47:46Z,1,"And the Quran says
""And we created man in the best stature/mould"" - 95:4
Ù„Ù‚Ø¯ Ø®Ù„Ù‚Ù†Ø§ Ø§Ù„Ø¥Ù†Ø³Ø§Ù† ÙÙŠ Ø£Ø­Ø³Ù† ØªÙ‚ÙˆÙŠÙ…
Any logs on hours of development that went into Atlas?
Whatever is created mimics what is already created",fn3KWM1kuAw,True,0,0,0,0,1,0,
@benvowels5316,2023-09-27T15:40:31Z,5,"These robots are literally useless. They could accomplish the same tasks as a homeless man with no hands, and theyâ€™re a lot dumber than him too.",fn3KWM1kuAw,True,0,0,0,0,0,1,
@klolAF,2023-09-27T14:30:35Z,0,Can you predict the weather,fn3KWM1kuAw,True,0,0,0,0,1,0,
@dianelopes8199,2023-09-26T17:28:34Z,2,"that was so cool , i dancing along with them , great fun",fn3KWM1kuAw,True,0,0,0,1,0,0,
@EastCoastLtd,2023-09-26T16:12:39Z,1,pair that with some AI and we are all FAWKED,fn3KWM1kuAw,True,0,0,0,0,0,0,
@tedytarrify,2023-09-26T02:03:18Z,5,Im not sure if I should be liking this or worried by it.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@blueplyaer,2023-09-25T07:37:30Z,1,Wow,fn3KWM1kuAw,True,0,0,0,0,1,0,
@cachve1154,2023-09-25T04:27:55Z,8,This video reminds me of how far human has become.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@Arcturian1111,2023-09-25T00:07:16Z,1,Wow,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-qk1up6ym9o,2023-09-24T19:00:48Z,1,No I love my girl frend ðŸ˜‚ðŸ˜˜â™¥ï¸âš˜ï¸,fn3KWM1kuAw,True,0,0,0,0,1,0,
@BountyTheGod,2023-09-24T18:51:57Z,25,The robots emoting on you after killing you during ww3,fn3KWM1kuAw,True,0,1,1,0,0,1,
@splatboynick5149,2023-09-24T17:34:13Z,2,167K COMMENTS HOLY HELL LOL,fn3KWM1kuAw,True,0,0,0,0,0,0,
@cptkirkpyro5656,2023-09-24T12:20:11Z,5,"It's crazy now to think that we thought this was real footage at the time... 
It's like the first time I watched Animusic as an adult.",fn3KWM1kuAw,True,0,0,0,0,0,0,
@DaQuest2Player,2023-09-24T11:08:56Z,1,This is what i think of i am at school,fn3KWM1kuAw,True,0,0,0,0,0,0,
@TopTierDad,2023-09-24T04:02:42Z,4,Me and the bois after successfully taking over humanity,fn3KWM1kuAw,True,1,1,1,0,0,1,
@ktjarvgaming7002,2023-09-24T01:50:16Z,2,do it jiggle?,fn3KWM1kuAw,True,0,0,0,0,0,0,
@OhMagnetz,2023-09-24T00:21:51Z,4,I wanna pet the robot dog lookin' thing.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@michellemitchell7127,2023-09-23T19:09:22Z,1,omg,fn3KWM1kuAw,True,0,0,0,0,1,0,
@LuisRamirez-yg5cw,2023-09-23T05:46:01Z,2,I think I can get down with these Robotic Overlords ðŸ¤”,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-jc6ky6db7s,2023-09-23T05:32:11Z,1,å¥½å¯æ„›â¤å¥½æ´»æ½‘â¤çœŸå…ˆé€²â¤,fn3KWM1kuAw,True,0,0,0,0,0,0,
@mariaeldagarcialira355,2023-09-23T03:27:17Z,0,IncreÃ­ble!!!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@bikram2955,2023-09-23T02:02:28Z,0,Model-based at its prime!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@DavidBrown-zs1ic,2023-09-22T21:25:05Z,4,Absolutely amazing that I can see this in my lifetime I can only imagine what another hundred years is going to look like but it looks like everything that man can conceive or imagine we can eventually create,fn3KWM1kuAw,True,0,1,1,1,0,0,
@mgresh,2023-09-22T18:27:07Z,3,burn it down,fn3KWM1kuAw,True,0,0,0,0,0,1,
@tumbles8350,2023-09-22T16:31:10Z,4,should have had the workers behind the glass doing a dance too,fn3KWM1kuAw,True,0,0,0,0,0,0,
@mikedavis1364,2023-09-22T12:07:05Z,2,Winter is coming,fn3KWM1kuAw,True,0,0,0,0,0,0,
@hudsonkilbury3416,2023-09-21T22:26:45Z,15,"People watching a Boston dynamics video: ""this is fake""
People watching a clearly fake video made from boss town dynamics: ""OH MY GOD ITS REAL!!!!!!!?!??!""",fn3KWM1kuAw,True,0,0,0,0,0,0,
@raw3040,2023-09-21T16:25:37Z,0,ðŸ˜®ðŸ¤”ðŸ¤”ðŸ¤”ðŸ¤«,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Coarsefella,2023-09-20T13:53:36Z,10,"Wow. Finally found this video and man. It feels so surreal.
It's insane how much robotics have developed in only a couple of decades.",fn3KWM1kuAw,True,0,0,0,0,1,0,
@sheetalgola-el7tv,2023-09-20T12:36:40Z,1,Jai bhole nath say,fn3KWM1kuAw,True,0,0,0,0,0,0,
@thatonecoldkid,2023-09-20T07:34:16Z,12,"Humans: AI IS GONNA TAKE OVER THE WORLD OH NOOOO

Meanwhile AI:",fn3KWM1kuAw,True,0,0,0,0,1,0,
@sueorona5524,2023-09-20T02:49:07Z,1,I am pretty good dancer until mr. ðŸ¤–  I need get some lessons from them.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@sueorona5524,2023-09-20T02:46:30Z,0,A-m-a-z-i-n-g!!!â™¤â™¡â˜†,fn3KWM1kuAw,True,0,0,0,0,0,0,
